target_id,wavelength_bin_um,cwave_um,cband_um,aperture_flux_uJy,aperture_flux_unc_uJy,psf_flux_uJy,psf_flux_unc_uJy,measurement_count
cvj_arcturus_gaia_1233967198192238208,4.1,4.101730653151545,0.03692666797703908,6229.171142578125,1551.6348876953125,4404.8450927734375,301.70738220214844,2
cvj_arcturus_gaia_1233967198192238208,4.12,4.12423084734787,0.03689262407491144,4255.005859375,1021.6432495117188,4242.9970703125,253.96531677246094,1
cvj_arcturus_gaia_1233967198192238208,4.14,4.137405657372086,0.03668817636028733,3716.6669921875,1417.0767822265625,3988.872314453125,314.55267333984375,3
cvj_arcturus_gaia_1233967198192238208,4.16,4.1644963744708505,0.036914848842637085,5267.755859375,1210.4284057617188,4098.7484130859375,279.38035583496094,2
cvj_arcturus_gaia_1233967198192238208,4.18,4.17313499828235,0.03664587169076061,3898.6141357421875,1387.1194458007812,5085.397216796875,290.0660705566406,2
cvj_arcturus_gaia_1233967198192238208,4.2,4.2003114180112835,0.03698207486000461,4382.7706298828125,1241.3345947265625,4214.852783203125,267.91565704345703,2
cvj_arcturus_gaia_1233967198192238208,4.24,4.240940884717958,0.03680357320876183,3234.97412109375,1278.38623046875,4568.53466796875,279.6704406738281,3
cvj_arcturus_gaia_1233967198192238208,4.26,4.26793490677078,0.036874999732249794,4641.60693359375,920.64990234375,4281.892578125,251.13999938964844,1
cvj_arcturus_gaia_1233967198192238208,4.28,4.277936762778642,0.03696542423254315,5582.15869140625,1299.780029296875,4670.29833984375,307.403564453125,2
cvj_arcturus_gaia_1233967198192238208,4.3,4.304323596377088,0.03706669359844027,3746.9677734375,1217.0531005859375,3967.83056640625,273.2338562011719,1
cvj_arcturus_gaia_1233967198192238208,4.32,4.314342312213105,0.03746138317819191,4890.846435546875,1256.4200439453125,4502.42041015625,284.7273254394531,2
cvj_arcturus_gaia_1233967198192238208,4.34,4.3455275896418035,0.037364807645773476,4924.5244140625,1050.03515625,4209.07373046875,260.884521484375,2
